order_id,payment_sequential,payment_type,payment_installments,payment_value
cbe9e2376e5d8de3c057ed58a638403d,1,credit_card,1,62.42
fe36a827e3e9e0a6f5e11b0be2055727,1,credit_card,5,55.69
a5fbd128ce1d7a0a314bb56704e0b4cf,1,credit_card,7,146.13
3be1b5820b7f93acc617a3b680f37c91,1,credit_card,5,349.99
5ad7d897998f9bab0176a1c82b7437ea,1,credit_card,1,91.28
b79a7395d3911e77688dfe966105a683,1,UPI,1,108.64
ef0beb334211d552bb4bbb9b43e60248,1,credit_card,2,158.98
b616f638cd86d92c7cbd06cf7484ee34,1,credit_card,1,20.75
a3670896f8c6f70396896223eb4ca8be,1,UPI,1,72.9
33f3e269b872b41e5f90b01a92d454eb,1,credit_card,3,543.83
6a26bd1a037993f1205073dbeda67db4,1,credit_card,2,67.12
c3fa73017c4a172907d79669eda248d0,1,credit_card,6,139.07
45da19cff07c4148ba32b1a6bb8d87c1,1,UPI,1,126.68
af045d3e5d7082db57d5b5dde3c0c97b,1,credit_card,1,41.42
ede510a059fd07ccec20bff19a227fa3,1,UPI,1,203.16
b4d7995506859f96187970c8275ee66c,1,credit_card,8,540.02
b9a8d194c52bcb022997d990bd402f7e,1,UPI,1,368.6
fa9ef315051f18a68686aca274ae8f2a,1,credit_card,4,107.78
94d2de9ad08d15bd3e714a984bd09bcb,1,credit_card,10,387.27
7711d25c50cf5322589706aaf0458117,1,credit_card,10,107.23
cf9d814ad8673ebdaec52528c1f7a7ca,1,credit_card,2,101.25
0930df388b21f34fc3f0e3baa9a73016,1,credit_card,1,26.09
cbb39c59f8084f27c248bd5c3a1cde7b,1,UPI,1,244.35
0705d1148d3c3d342f1a8c8ad33e5d3f,1,credit_card,10,117.85
415c8cb8b60f8371900c2abb3ce6a0c3,1,credit_card,3,171.32
35d75af8e37e575e033ae1a48c1236ed,1,credit_card,10,202.44
81c2a9cc7a5d970fa1cb04443002088b,1,UPI,1,73.03
cb666a5ed3eec739fae136c3da8552c7,1,credit_card,4,264.67
7a415e8280c3ae4d608481124c4f5d62,1,credit_card,1,68.7
bdd49e833a618b2e10096e4bd5725977,1,UPI,1,55.13
8543d2d86c69647af5e2d957c3d21b85,1,credit_card,2,92.99
e8f9288c671277ab525571871aef27cd,1,credit_card,3,36
38006c12e16c03c74e2eb3113e238e5f,1,credit_card,1,17.87
725bd1c01a213e4ac7999d74cc9da874,1,credit_card,1,58.38
20aa4f85b1ed8d98e5c742c1a003db9c,2,voucher,1,50
e11fec6c25945565c1ef4f14fc3c03b7,1,credit_card,10,1995.69
30f54cfb85a2cf596ee5b7a589d3ffa0,1,credit_card,3,130.14
604b550c04e61700ab7bcb2ac5b5ca53,1,UPI,1,710.23
8a0ecc540156c0f21f25d7bfd4e95dbe,1,credit_card,1,68
cc80504e2db2b7b744e2bfe2450c95d3,1,credit_card,5,59.51
91f377dafe157043ee827b080a27e3f5,1,credit_card,5,371.94
c75886866a89a0c9a04fbcd4699f3772,1,credit_card,10,667.99
fa625c35a56d989b379939bae9bc9b2a,1,credit_card,1,63.89
61792c6272346d7f4b7c5b1747df7b1a,1,credit_card,4,49.34
0913c46b1cafecb52e5a9a55b6c0e0fc,1,UPI,1,147
65bbd0719855fe808bb19f62dfa9f42c,1,credit_card,1,354.64
46c7c115d719ca780eebedf719fbd4e1,1,credit_card,4,59.71
83c55d64c56ad16ba3c0f7858cd709d0,1,credit_card,8,408.66
e899327a5964f4d29698667a231e6b9d,1,credit_card,5,51.66
5ff78652a040431e007c9349249d3503,1,credit_card,2,386.46
9bfe486cba6ba9af52af7bfe86ff9859,1,credit_card,2,69.54
8be031b84394ed99ee85be1985019058,1,credit_card,1,21.94
ac0da888b1077d0f40b33eea6de6297e,1,credit_card,1,52.34
ebee038c5993647eb1defc78207cd187,1,credit_card,1,114.25
c596d8640962b115481b374c7b881f6a,1,credit_card,2,162.83
394eefeb1d359eb230a22ba3bd68f072,1,credit_card,1,172.92
cccb62677b6ed93ec68f4428a0ad81ee,1,credit_card,7,81.72
b249bb5bc00cfbe2ce917a5a07c72b46,1,credit_card,2,151.79
c5bb91ea2129a21a4f424d356a4d28fa,1,credit_card,4,243.62
fd26702a3f7ee5d86580de591ff53e3f,1,UPI,1,56.42
22420f3718ef75dcddb4f03201096895,1,credit_card,4,45.13
019bdbaef5b5121c9b1811976aa510a5,1,UPI,1,108.64
e3c6bf3aad3a42c48ae9619ac88d0b3d,1,credit_card,4,64.51
aa4f33b236ebf41f573308022ef7496b,1,credit_card,8,193.5
ff5b7f440481674b38554434638beebf,1,UPI,1,110.63
968ce3e13bbc09dc91d26a2f0208d99d,1,credit_card,5,200.55
31026c762ccd760199ad552ea17e0269,1,credit_card,1,41.71
d74283a9b897322afe09916280aca43f,1,credit_card,1,54.43
c453fb0ec44f618a32abcad5c873d06f,1,credit_card,3,77.64
189ede25eb8522abcbd3592d08811f85,1,UPI,1,280.08
17b18aa0bfdcebddefdf2d7da5718181,1,credit_card,5,101.34
828c3114b783f896fba059433600c471,1,credit_card,1,77.57
fcf62e3aab276898567e4ab7e973417f,1,credit_card,4,60.2
a6afa7362f8ec053b0b61cdc8f1c8b25,1,UPI,1,48.1
940d83f3286808e4f8b1a7ac975b2aa9,1,UPI,1,76.02
238bcd7a2027e5f32fd185c264d73786,1,credit_card,2,84.56
3d7fb1dd6ff6f0eedb9976eda81e4a95,2,voucher,1,20
0f090dd2d83a9d755108584313c8208d,1,credit_card,4,48.16
60bcba6747ee878b9007f61275f4cd1f,1,debit_card,1,265.41
0ec392fc56b5d2e7e4279c19c51b6460,1,credit_card,5,127.53
96068d351a84dcea0b929884876e4fae,1,credit_card,2,128.73
c2f065051bb7c9e7f88ebc998f332968,1,credit_card,3,37.37
8cc7ecd8057b154fb9227536dba2ce24,1,credit_card,5,150.15
1fce50c1831b6809773e5020edc716e2,1,credit_card,2,36.16
3fbb598da3d544e640039c789df239b7,1,credit_card,4,198
f8aa20752115b536eacee3d561989f35,1,credit_card,5,112.4
5accb23a030458bbfb5eb669903f05b7,1,credit_card,1,35.4
689e8820798347950a2649f71c734bd0,1,credit_card,6,189.98
503ede67b27bbb1c7dca67c00af403a5,1,credit_card,2,228.6
87276b621cf05e7f2afee8be6c9721b6,1,credit_card,8,314.21
34dedd5cb5e0f12df565171392540a8f,1,credit_card,1,22.29
bea175d990526fa16d7d6d5ea071d065,1,credit_card,8,257.3
89ce68f38090867719b22774f8bf5861,1,credit_card,6,162.99
276971787e4550d908a7306c2fe79da3,1,UPI,1,51.03
0b3d8a1bbaa4e340e25adfd640f70308,1,credit_card,12,190.09
fb4c1eeef06c08acb4e63c9091ab5c6b,1,credit_card,7,374.24
9378b5fa3133e86bb44a365e66c24b03,1,credit_card,5,53.15
952241c48f34d58c23ca57964d413834,1,credit_card,2,88.2
93de8241002c099c87029b0362e5c0c9,2,voucher,1,25.9
0a629239073738043764cd721c8ab2da,1,credit_card,1,46.81
332e264249f30a888b81bffd7a84e03c,1,UPI,1,131.47
5b2e70f861de8953b06ea667adc2eb4e,1,credit_card,3,258.71
4f037f852cf9b1a96760775d55221c33,1,credit_card,1,84.23
1314353395f7148ba64400eab34bb50c,1,credit_card,10,156.73
1d5912d4e665fb2a085a50fc13007c02,1,UPI,1,69.9
ae544ab4fdaa9ad26ce17423e88b8702,1,UPI,1,48.13
6e8e751584b3e3141e3e3c39f71408c2,1,credit_card,6,187.15
290069e93a387bceb35f0106717ab803,1,credit_card,3,69.99
88a82da4cb2eb4723c9965285fe826c9,2,voucher,1,25
33c011fdacf02b14181fcd81f4b5ece0,1,credit_card,2,162.1
0cc14454cb400b7b154e0a45ffd5c2f9,1,credit_card,1,57.11
14d113827939e9deace0b2afb528f1bb,1,credit_card,1,154.87
8d6ed3e982e12a1684b31540309e044b,1,credit_card,4,236.81
474c0bedc28c30c7568c589c047b75bb,1,credit_card,1,102.53
d73f657ce49ec301ac81116e74bd0571,1,credit_card,3,65.1
f0ea851516ffb7fbea588f7d200e3d43,1,UPI,1,93.64
01e6f40a293da5a9dc11e49695c7541d,1,UPI,1,64.09
6eab6f37ff2d390d23be84642739b500,1,credit_card,5,279.4
3d40c6056f68e49782a7c576c8b57e3d,1,credit_card,5,205.43
d82255dd8d216b8577f8f2527ce817a1,1,credit_card,4,89.57
d2cb7c100806e87a227d413e9157cb76,1,UPI,1,75.07
7b88910a9e8c55290806a85af1b796a6,1,credit_card,4,63.23
c1219b88f5d48e3d0dd3229cbd88a722,1,credit_card,1,0.52
9c5bfba7de6a4abbb6ba0baab78d1622,1,credit_card,10,231.27
d4a27413b758ce1cea90d005252591f9,1,UPI,1,41.69
e43a8e7bb3db31ab15c10dfc9ef4e419,1,credit_card,4,69.41
85be7c94bcd3f908fc877157ee21f755,1,credit_card,1,72.75
d9b53f70b57a028c32d88455dda31547,1,credit_card,2,24.29
933cae52f81a96867c679e5251c0a7c5,1,credit_card,5,88.49
b308154c76f89d8c52b41f7c8480d107,1,credit_card,7,71.66
6519cf54b544974af32f148f9087f86c,1,credit_card,2,80.81
21b966a378471db65c18fa4ca20d6800,1,credit_card,2,132.82
caa275ffe24eb1662c6e22a43e200622,1,credit_card,7,394.07
08bc5baa3da6ce0746413cd9cf227e9e,1,credit_card,2,165.5
1d6efdc47fc22d96340ff4b18566ef54,1,credit_card,2,98.47
ac14a1a3d8c2b071a150eb2990b5ecd8,1,credit_card,2,49.77
f6879e8e12a44ceb4c422c23489a029d,1,credit_card,8,180.91
c39da54f19d2aa7b89667e4817f05629,1,credit_card,4,40.63
28156e3f154f44bf5cb8c3ee9978d332,1,debit_card,1,71.63
dd3d73f70b77e2a07f64360620621ca4,1,credit_card,5,262.94
a03080d29751000dd3e2eab48835af82,1,credit_card,3,62.22
09c681e9069e20d7f2ecd587151f1b88,1,credit_card,5,311.57
69796e4e03edbf9c0f49c76d4ebadb77,1,debit_card,1,93.22
b62880756e815882264069601458b5b1,1,UPI,1,100.21
9389b64e7d922e3b0c30f8026e418e64,1,credit_card,4,125.43
5d5b8c94e2bc6b963da5af8a4b02bf08,1,UPI,1,80.55
e6e5431f5c825cde6802af0f30bd8eaf,1,credit_card,2,373.44
92f4f749aa508d58dee50d9ccdb6c9dd,1,credit_card,3,62.31
4f22cd3d78d124f7ac060a3171493ef4,1,debit_card,1,36.35
5fcbedfee2eec6f8ecdcac610148b4c3,1,credit_card,2,29.38
6c949e670b5d33dc8fb8ad25b6da4860,1,credit_card,10,102.47
175ba47aad2d017d2495c66b763a7df6,1,credit_card,3,130
28ff0422d12a02fb62ae4c9f9e9317f3,1,credit_card,5,69.13
f0ffbaf1fe35a4a0565b047824341bc3,1,credit_card,1,86.24
1662797f04736ea5acb5de67d5672fcc,1,credit_card,1,74.29
aa7565b87e9b5f1ecf8b8ea7f745899c,1,credit_card,7,70.72
ad2b9f8531232554f31be87d5ea9da10,1,credit_card,3,199
9b871ac52352fe5c58010cad01550b6c,1,credit_card,3,340.47
20c75d31d2151bf4e0b8b398e64fb163,1,credit_card,4,48.74
2f54d4ac9b0df5774cfa7c1250c4750a,1,credit_card,2,28.08
efc0a4486f951c342875c6ffdeca315a,1,voucher,1,59.9
2b3ec451746cbc17ebae5c0b8fc74406,1,credit_card,1,166.29
4862027da7986ac571a0bd91458ec358,1,UPI,1,51.1
774b04fe6502917d1952476fd1f3dd60,1,credit_card,1,67.83
93b63d0bd99c903fae0f7a00b72b507c,1,credit_card,3,164.35
d2b0a763647d885d0d3db2ee534ec02a,1,UPI,1,79.09
470e4a0aae7ae6c3bb0aa161b7abf205,1,UPI,1,93.69
41c7307fb0238baabade48573331cb55,1,credit_card,2,59.82
141d3bf5aa7128f40bf2a60cef620b93,1,credit_card,3,159.03
4b918a356d581c76170acb5f5644e79f,1,credit_card,9,92.57
9da388551ea23281b9bb4cbf12376992,1,credit_card,4,42.77
92295e7114a22f7180b04673e44cda17,1,credit_card,8,453.74
ca376f8f4042e61688af8cfd32d4e80e,1,credit_card,3,234.08
d1c60fd7acd42b1d2e2aecfeff348b23,1,credit_card,2,67.62
aa04ee4542e835a3e6f4da876dc654c6,1,credit_card,1,19.33
66866953330f81976a2adcd51f603560,1,credit_card,3,143.18
de24995591633aa90ba93afa013ece1e,1,credit_card,4,112.83
73eedc4ca4a789813a63fe30856c805f,1,UPI,1,85.92
984cefe3260707e1f6fc38b18b2b276c,1,credit_card,4,102.05
44f9bb85e9dfb3f106dd017fbd8b8006,1,credit_card,3,134.12
63003bf6e2058e236f3f9ebb2872b234,1,credit_card,1,112.13
4277cdb7e2125bf7bebcd908168f90cb,1,credit_card,1,70.75
a1092ad981e90f68879726e1c2c0fd63,1,credit_card,7,77.6
8f9b2d4a6cd80dc716a380365561a133,1,credit_card,1,197.04
abb045c9c602e1ea87376929b298b52e,1,credit_card,1,93.18
e4e0b1913652739070617b6a336a6ca5,1,UPI,1,44.72
71749baed4a3e47f47aecfced7c70ec2,1,credit_card,1,26.38
d3454c86a9d5b5a519364756eea7e275,1,debit_card,1,149.14
dc70f94b8e8d37fbd4fbc0e31a008175,1,credit_card,4,106.32
de1f470a407aead094cd885293ea9ba1,1,credit_card,8,246.96
64e64a4dd77d71d6bc307f24af1e55ac,1,credit_card,1,22.29
ccb78ed7a1acba9d251c8626f13097f5,1,credit_card,3,57.48
54b73f808b0ff25da4276773c30ac269,1,credit_card,4,105.28
6ad99bac95eceb8ee72b78585c5baf88,1,credit_card,8,203.54
3e47a8cc66024053901d7313a7d2a0b7,1,credit_card,2,330.4
a9096f7f0b61e8a65ae29ece51a43d03,1,UPI,1,108.68
16e62e9da7d33d61b6f26ccf68bc962c,1,UPI,1,415.93
73716792079a3819a7022fdf6500f9fb,1,credit_card,10,314.21
e6dfc4ce09d6557361948d3648ccb670,1,credit_card,1,206.08
8065c72fce26b871dcba7ef49bebfa48,1,credit_card,1,27.7
6d0da5add693d625079fa8fdf40967d6,1,UPI,1,19.48
0dd13170e2f12871b1e007e5fcf6e944,1,credit_card,2,121.09
c283d7942d2bbca2c27a9c15ee2a390e,1,credit_card,1,206.76
9e685885967d3152a558f94a355e3b6f,1,credit_card,1,142.21
a1f7a3803f5afa1b25182cbc0b2c38be,1,UPI,1,73.34
069872f35a2ed2d455f9b64e914dd4bd,1,credit_card,1,72.62
d6dae36830ffe3962efff0e91cc64127,1,credit_card,1,86.24
0fe66ba925b98652d484ad6af89402e7,1,UPI,1,230.1
83f897bfa5b1f95356e8c9a33679cb49,1,UPI,1,206.14
92e3a3bff7261e031fc2901b229ce73a,1,UPI,1,212.73
9b6a1b8bf017b64d6ff4d7fe7cd88f1f,1,credit_card,1,94.82
816b15129b14c066ff4f5755938aefb0,1,UPI,1,126.44
fbbc0a864330509c41ca4b4f0ff9b780,2,voucher,1,140.08
209addb62d4e3c8c3e8b364d841b4d58,1,credit_card,1,68.87
35d71bd32993bd9959f7eefe1a5a0f4a,1,credit_card,2,87.58
b790fce1eff8be3c9ff35c97cde2afaa,1,credit_card,10,305.19
05c5f6468206cec16a8c99f231bbbe86,1,credit_card,5,161.88
2e69eb402e990dd7df2f12806dc38a4a,1,debit_card,1,88.08
f8b1f5bc1c01359c4cc4e611c257ff2b,1,credit_card,3,92.5
18feb354fd368bc9d6cd27c5359e2243,1,credit_card,1,43
f5b3d7bf340b33e9fac5e7f314525614,1,credit_card,2,116.36
4fbf4b4d08900c34f81e01ace9d3f294,1,UPI,1,64.48
d75cb3755738c4ae466303358f97bc55,1,UPI,1,37.69
ee482a8248d67e42aa1105d14a941a47,1,credit_card,2,150.52
347610961383f5990e1d0ce3fd0afa5a,1,credit_card,6,314.3
7f058780efeab68414ecad1c0c43d0c0,1,credit_card,8,396.35
900fac51d850dfc38fceb9c413441c67,2,debit_card,1,98.33
a83755325957c8eed972dc614210922e,1,credit_card,1,120.92
407408433ee2a9ed77984aa5a06e2b2e,1,credit_card,1,76.17
f41fbf3e30f0f79822348910ca2009f2,1,credit_card,1,104.43
874a7690bc049bd4ce210d195bdfff7b,1,credit_card,1,105.94
c3efd4a2e8fb35fdc26a1312de8e2ca2,1,credit_card,3,110.04
a65211639143a90d6cb4116d808b1823,1,UPI,1,730.95
291036f4304c5fb0dc3965044f4a4605,1,credit_card,4,128.77
84e18f4b5b541150af97e94f3cc0b2a7,1,credit_card,8,82.1
7c95572fd6e7e0ab8b88b00fd8c70716,1,UPI,1,53.39
d85a98bb9881eb52e0efa5e9ddece3eb,1,credit_card,3,61.79
48ab980d180764382cfa411d2fb63dc0,1,UPI,1,86.83
2760fc9dd1ab8d8e9269d4d9f7ee48f6,1,credit_card,1,45.3
2299befc86b7b31fc23dcba911582355,1,credit_card,1,25.5
0fa927b252421189a0e0d5725fb3832d,2,voucher,1,103.79
197be0df90e5b459a14669e32c8ce1ff,1,credit_card,6,114.28
531752ff49fa411d865ecde8cce5c7ee,1,credit_card,2,57.78
c137d955d66546c460453c13ce560ad4,1,credit_card,1,124.15
0d4bf86877b0763d194d50ca6a136bf9,1,credit_card,3,64.1
906f47e5cb0a80530bf2e789e6e6a0cd,1,credit_card,10,179.92
219fda9e83f9a3ac8e1baa10d6cc6366,1,UPI,1,40.01
065fb1ee0ec59ea0a68b3105a59a69ce,1,credit_card,5,104.27
d253842de8c5d6f95feebe80f6f6995e,1,credit_card,8,307.96
5a409b9e0ab85bdafd5a5b75f4571b7a,1,credit_card,2,31.29
7056ed3b6f11b379db7915d1f6a69ad9,1,credit_card,1,38.13
e3c4a1f61400e7db82ae759cacedc9a3,1,voucher,1,52.01
067a8c6d7efd34e3595ef4bf1500c766,1,credit_card,1,35.05
49549ed2d115e970bfb52d517fe0e91f,1,credit_card,8,186.49
dfa57a47eb4b524966a891189c893d04,1,credit_card,4,99.95
5fd03333c4c020a7eff08e6ef26ef8cf,1,credit_card,4,215.62
c627fe35fce1a754bc5b812d0b8ff379,1,credit_card,3,206.2
ba7243ecb3b63c80579ba1d4c34e277c,1,UPI,1,55.06
c943bc78c323d9a46208210c587c2ce4,1,credit_card,1,21.04
6d60fdb8565707824a98431255d3183a,1,credit_card,1,26.45
73ffc7dbf151bdb28ff40c4206968803,1,credit_card,1,127.53
3f4870bf4008a2351a4855a865c454c7,1,credit_card,10,223.14
90932f88aac7cb89b8de1b8635b6d393,1,credit_card,2,56.41
1857ec1a182661136fe7584592437d51,1,UPI,1,566.63
52fe09ed9b59f3ee4be7b74b990d13bd,1,credit_card,2,39.41
12ab522eccaca7c7be0e20ef475ea423,1,credit_card,6,148.64
a10e6749400b3ea4a674cec3fd3a9605,1,credit_card,4,64
3ef8344e342218131639ab03da0189cc,1,credit_card,3,151.09
174fb39de9de15c80ea4076ba0cb6c83,1,UPI,1,93.91
c8584f2a0bdbf0ac38e859a8f7744039,1,credit_card,2,71.14
539a1383b0bd9b963044945e607f1aca,1,credit_card,3,188.06
9b790ca446b8e28ce5e4382959f6b7df,1,credit_card,2,257.21
82ee69216f11b23e2d21d2796e079366,1,credit_card,4,692.94
bd0f032970584aa4a5b78947cb63e455,1,credit_card,8,181.1
81bee7ecbeae8e9b41bef6d41b146b12,1,UPI,1,202.26
a45007bebe435ae6fb3637ede777476e,1,credit_card,3,164.15
5256aac1d939c4bbc931cc7c1c78a419,1,credit_card,10,137.13
9c54a1816e487456bb7eb5082b9823ff,1,credit_card,1,2.01
048cc31326007f07b576b46beddecc12,1,UPI,1,272.58
6ad6a8701a498c74450b0876eda2ecb9,1,credit_card,4,87.36
68986e4324f6a21481df4e6e89abcf01,5,voucher,1,16.54
774189d7c5cbddd496b190c3c0f9de56,1,credit_card,4,234.19
4c217e3cc24f803307dea7d619377def,1,UPI,1,86.37
36963a629da6c57d926df8f37a9e63a9,1,UPI,1,33
37193e64eb9a46b7f3197762f242b20a,1,credit_card,1,10.89
ecdaf77dd1a8f3bbb92d88b14869b2f9,1,credit_card,4,84.14
4c17c523dc7daa9cfdfb327f119179a4,1,UPI,1,43.28
4197f94f8bddd171804b1360fa78d368,1,credit_card,1,47.95
15d2ed1b88ca436faafb7d7236dea795,1,UPI,1,76.08
a8ff452116db2ff4a2963f490afe5471,1,UPI,1,104.37
4495f1b55b727a6ca639505afc688e17,1,credit_card,1,69.61
2f9892eb8df4a437d90cc5b1486f3b02,1,credit_card,3,121.09
f6cc5ac0be9196f2fb3db04bace5cd8b,1,credit_card,7,238.65
e1edd95bfd88243a6d6b774d8aefe535,1,credit_card,4,181.59
a1431d521cd6c63636bd85cdad970498,1,credit_card,2,135.26
972c2e78e9af23a750a48184aadfca4d,1,credit_card,3,51.09
360787554f41824600bdcba9687cd4f0,1,credit_card,3,1783.44
b0cc2434ee3727e682222a0f745a5948,1,credit_card,3,145.01
f75517cfb973c21eab8559a870263794,1,credit_card,10,231.27
d022bdad33a575ca5edb8c4d51e44310,1,UPI,1,70.03
d1ea13fc1406243e6f6134582bf1bbc5,1,credit_card,10,1432.92
43b2b04bc7aba79e72acb260d116466b,1,voucher,1,45.24
3bfd863aeb764ee13e7a3909ca8be2a5,2,voucher,1,50
4f54cd2c8e8986790a962e3657390e1d,1,credit_card,1,64.01
c51937c0ea3f397cbf08be8fbdce3730,1,credit_card,6,148.18
9bb824ec73ee38dbbc585f3bba4b34ac,1,credit_card,1,171.53
b8188e1985fbf9e2b94e3a0b64d58074,1,credit_card,3,86.15
3f72f100dae2b5099ad6e5a486e95ec0,1,debit_card,1,22.79
5600c1fabd9c27cf4dc4a3aaf57a8e29,1,credit_card,2,58.16
b9a089706e16d5490f7a2feb363e32e9,1,UPI,1,149.42
5979684d63c8a62e550943dacdd1231c,1,credit_card,1,44.53
8d0b3f3857cad208492c3819a7a00d19,1,credit_card,2,152.82
869e47849cdcd2a24f33ab52accd0e89,1,credit_card,8,82.92
6902f0d9d7309f56f50b8713c3b6a4de,1,UPI,1,66.69
701784c754c8ac2e2a73dbbe7dc3a363,1,UPI,1,52.75
2c9d0e7a53245b11b39d47e84b3d7ac9,1,credit_card,5,105.94
0132158c30672a8c52997a2492613ec2,1,credit_card,8,413.31
460bbd1de438f2781234032226e45461,1,credit_card,3,112.09
9b92d4432c1758cd4215f3fdb1d623a3,1,credit_card,4,186.36
d6b7fe0100a5ed0711d0682fc1ed7819,1,credit_card,3,165.22
d289934bddf878e1cac62c95c8ee5402,1,credit_card,3,49.02
fe87d4b944748f63ca5ed22cc55b6fb6,1,debit_card,1,173.68
394959298025bc7fba4b9a6818907cfc,1,credit_card,2,205.07
fb8d6e92e3a08fe6485d4fb08d23ae0e,1,credit_card,1,21.04
9c0bd8cd0fc8231ed50c066058917360,1,credit_card,2,132.68
f947132461622a725c4661c580ab80da,1,credit_card,1,36.09
ee00fa5093eb96d8573403b382fb60a8,1,UPI,1,66.44
a38d122ad3e07ca8d13e4a42059b98d2,1,UPI,1,161.62
ec89f64fa61a8186f474cf0a903fc4fa,1,credit_card,1,27.75
2c283d6fe3628e20caec652ad3703c7e,1,credit_card,1,91.28
cf014dc8804713618176fc95af41b221,2,voucher,1,81.93
88889b5ed13afaedce4894ebf3cb6f46,1,credit_card,2,167.92
2f92b812fd7c7df5b629833c484cdf1d,1,credit_card,1,61.36
270f00466aae4f41f010eaba2da31425,1,credit_card,2,60
d790743eff8a57ec6b1bd64865b8c60f,1,credit_card,3,39.01
8616397296bf3ac1cc07c21a5c457894,1,credit_card,3,39.78
ccdb48549002b54a62ba6d41ee492980,1,credit_card,2,64.23
6de0a6791e7af4ed0514498e5100370b,1,credit_card,4,186.92
9c440fc86e36452b4288efbf2d65dcf5,1,credit_card,2,43.29
8d3a0426fb1b51bacd3297517f48b0ae,1,credit_card,1,59.13
8effe67a72c715f926a6dc1a616a5ea9,1,credit_card,3,33.51
56430e0b9968b381942760e433583b27,1,debit_card,1,33.1
493c6b85f2b1911ffe31be7e8c2839c3,1,voucher,1,148.06
6ea6f5d85441b7bfcccbc44e082d02e3,1,credit_card,2,189.56
1634d04100d187e0f985f2eb2909cba1,1,credit_card,5,105.38
94cbbe30434a51f71837965608aa41e1,1,UPI,1,69.06
6eb1728e88c8db6cd1846dc95eb80572,1,voucher,1,85.24
132f1e724165a07f6362532bfb97486e,1,credit_card,5,179.46
ca29aec188eb04a764fce98c6f69232c,1,credit_card,1,168.35
9e8d7ab8137bcd3cfeac577dddf35592,2,voucher,1,100
12788af294f51dd5ba2aaed208a45969,1,credit_card,1,77.89
b0b61472cd1ff0e9f1450c6ae4c8d5a4,1,credit_card,1,99.43
63c5f492ab4ee6c249acbb4cff61ae3f,1,credit_card,1,407.9
8ca5bdac5ebe8f2d6fc9171d5ebc906a,3,voucher,1,15
6c98fa39891b33399785aeac3d7ee926,1,credit_card,2,424.04
25d919c7187a3f82b5437023a5e98e46,1,credit_card,3,157.2
7dbdda97c8aa87c003f73602c45e4f90,1,credit_card,4,162.03
88c9df242e26c36482168acfc3d250dc,1,credit_card,8,188.5
6bf0f652ea13e6773172c1899a925bb4,1,credit_card,1,65.47
99e34b586d1fa26ea713021ff647d18d,1,credit_card,1,39.42
c74e4862507efb811471cd922e6f3529,1,credit_card,5,365.32
710770cfb61b2c43a091ab2c7b89a921,1,credit_card,6,65.11
73c21d26eefa3d24be02a149b9e69017,1,credit_card,10,188.34
df339f81c46dc0bf186cb6307d7cdb6a,1,UPI,1,35.4
6eea8cd99d26a8bbdf39d5289e4e7601,1,credit_card,10,590.72
3ca411651463b3a30f194126a1d6fda6,1,UPI,1,36.75
1475652ad485c6469bd02393c70fdaa9,1,credit_card,2,81.73
8c53283eca3bc0e603a48f2b8725e96f,1,credit_card,1,17.86
3615e42c9ff6c0d9bb86e14c6670d965,1,UPI,1,108.97
205587440f824c5e5d7bc3bccb63aa15,1,credit_card,10,569.66
cf4eff954b06c19d96be7d6792a1da3c,1,credit_card,4,48.13
a6e963c11e80432334e984ead4797a8b,1,credit_card,2,63.1
5718fc130d653929872f0481438d3f66,1,UPI,1,39.42
ac033ca6c43caa50310de844a7868c8e,1,UPI,1,74.03
f03c93c7441f0edaa7987c4313467110,1,UPI,1,66.78
524ea0422eabccf15e4af385f6b153d6,1,credit_card,1,36.59
dbcb89699a4736bcef1373eb9d8ae5d1,1,credit_card,5,272.64
6365be88d51d66dbac002c738a56bae9,1,credit_card,1,64.34
262509218257310f675994ae58ffbfa9,1,UPI,1,49.05
67976860fdf683e7bdb13c4f907a982e,1,credit_card,7,163.69
1295db8c216f7ff7a2c02a66b4cb5d5e,1,credit_card,6,443.85
2d824bac66ec7467745b2defcee22c1e,1,credit_card,6,165.31
e41e5861711a10524b80a63d022ae776,1,credit_card,10,1180.51
d21873cfa21e689e4dbfd43a99326424,1,credit_card,1,706.84
4a686b47e7eecbd136617bf8ae7c9af4,2,voucher,1,20
76c025e93388599ae9e136363ee1c00b,1,credit_card,1,135.97
30bf87367ed2e63f68bfb5aacdae279b,1,credit_card,1,56.99
081e5884f403fbe66f3bce77c72c9230,1,credit_card,1,43.58
aa4cb17e191453bc29e2d1f67f38a4ab,1,credit_card,4,48.15
76978d31d8e911d947c1c80c193e116d,1,credit_card,1,76.87
0b365bbd59e2f75bea276c81bb916dcb,1,credit_card,1,2.78
6e60346a3ee3876c1e4bc89c597ffcb8,1,credit_card,2,123.59
c1d8546e6ed294dea3203910c9b0e7b5,1,UPI,1,128.07
055f84fd2ebf314ebec85f8e1312f4f4,1,credit_card,2,185.84
3d965a3a3a9aae822a8f40ddf0184df1,1,credit_card,1,85.81
42ee4f991900767ba353278c7c4f4df3,1,credit_card,1,149.54
ceddc11f4f78257d0fa6750091d378b4,1,credit_card,1,32.38
7b8ad11294a3f23e9695000ab5f07a42,1,credit_card,1,23.38
b9d5bea267e1dd6838786cc12ba40ceb,1,credit_card,1,98.86
de43e0e00259ee7b44c7a11e9b5d114f,1,credit_card,8,124.21
